id_alarm,imie,nazwisko,numer_telefonu
4765,LUKA,PAŚCIAK,759017832
4766,ADRIANNA,PAWŁOWSKA,570491732
4767,ZLATAN,ŁOCHA,455331247
4768,ZLATAN,SZPYTMA,536030052
4769,ANTONI,ŁUKA,912338922
4770,ZLATAN,RAITER,443493949
4771,LILIANA,NAZAR,805542214
4772,OLIWIA,BIAŁORUCKA,649628629
4773,ZUZANNA,SZCZYKUTOWICZ,706324879
4774,WIKTORIA,CIĘŻKA,795511951
4775,IZABELA,GÜNTER,643105849
4776,JULIAN,NOWAK,429836117
4777,MARCELINA,KIELAR,524520537
4778,WIKTORIA,WAWRZYNIAK,781626842
4779,ANTONI,ŚWIERGOCKI,827841570
4780,KAROLINA,DZIWISZ,584658740
4781,KACPER,MARTIN,623210642
4782,LEON,WYPYCH,877138920
4783,MONIKA,ZUWAŁA,669644403
4784,MILENA,GRZYWKA,918439577
4785,MICHAŁ,KRZYSZTOFIAK,934164326
4786,WERONIKA,KARCZMAREK,635506288
4787,ANNA,SZYMANEK,824247739
4788,KAROLINA,MAKÓWKA,866867277
4789,OLIWIA,PINKOWSKA,924149941
4790,OLA,KOZŁOWSKA,930158367
4791,ZUZANNA,NIEDŹWIEDZKA,903087664
4792,ZOFIA,HEJNOWSKA,456622863
4793,MIKOŁAJ,WĘGLARSKI,589311316
4794,HANNA,SZYMANOWSKA,419214579
4795,LAURA,STEFAŃSKA,650163694
4796,HUBERT,ŁAPKIEWICZ,703088225
4797,ADAM,KORCZOK,813076961
4798,ADAM,SZULC,743052587
4799,POLINA,PŁÓCIENNIK,427039379
4800,MIKOŁAJ,MATLA,738887732
4801,LAURA,SIEMIEŃCZUK,500318235
4802,JAN,MATYJEWICZ,453704961
4803,ALEKSANDRA,KRAWCZYK,400128901
4804,CEZARY,SHCHERBAK,903410391
4805,MAGDALENA,GŁOWACKA,559275844
4806,FLAWIA,NOWAKOWSKA,755559820
4807,ALAN,RYBICKI,506149416
4808,FRANCISZEK,RANISZEWSKI,662043549
4809,MAKSYMILIAN,WIŚNIOWSKI,675629242
4810,KALINA,SZADKOWSKA,917622581
4811,MATYLDA,HORNIK,683049420
4812,ANNA,STRYCZEK,987995031
4813,TADEUSZ,SOCHA,675600519
4814,MILENA,DERYCH,834796295
4815,ANTONI,PAWŁOWSKI,786185507
4816,WIKTORIA,PRZYBYŁOWICZ,624569326
4817,FABIAN,BIEŃKO,645480677
4818,JAKUB,WOLIŃSKI,867003310
4819,MIKOŁAJ,BUDKIEWICZ,909040947
4820,WANDA,BESTRZYŃSKA,764276661
4821,JAN,BZDOŃ,919068646
4822,AURELIA,DĄBROWSKA,550216115
4823,TYMON,WOLIŃSKI,887175900
4824,JAGODA,KOCERBA,469516955
4825,AMELIA,WIECHECKA,660143736
4826,JÓZEF,BARSKI,735469857
4827,JAKUB,GARDIAN,760607301
4828,POLA,OLSZEWSKA,774590139
4829,ZLATAN,POLAK,470675607
4830,ALAN,WARWAS,635155670
4831,PATRYK,LAMBRECHT,998972362
4832,MIESZKO,MAZURCZYK,646075522
4833,TYMON,JAGODZIŃSKI,918257030
4834,FILIP,WOŹNIAK,665939668
4835,ALEKSANDER,MICAŁ,968563636
4836,ALEKSANDER,STRUSZKOWSKI,611950332
4837,LENA,ŚWIĄTCZAK,541215105
4838,IGNACY,ZAGRACKI,897810547
4839,STANISŁAW,MUSIOŁ,839664411
4840,MARCELINA,HESS,699272296
4841,LAURA,ŁUKASZ,468794514
4842,ADAM,TYBURSKI,794425350
4843,OLIWIA,JANUSZEWSKA,577199650
4844,KACPER,PALA,735617915
4845,KONSTANTY,WIELĄDEK,984393198
4846,ANNA,ZASUŃ,929475367
4847,KAJETAN,MARYNOWSKI,718379921
4848,INGA,TALAŚKA,908629569
4849,MARCELINA,JASKULAK,869258409
4850,ANTONI,WOJNAROWSKI,557854445
4851,ERNEST,OLEK,522838726
4852,MIKOŁAJ,TALAR,542169769
4853,ZUZANNA,ROMAŃSKA,633844240
4854,JULIA,MERSKA,698684874
4855,LENA,KWIATKOWSKA,675524448
4856,JULIAN,SZAFRANIEC,538340031
4857,KLARA,KRUPSKA,477537293
4858,ZLATAN,KOWALSKI,491842404
4859,HANNA,WALCZYK,616759608
4860,FRANCISZEK,ZŁOTNIK,974095212
4861,IZABELLA,KAWULOK,936578863
4862,JERZY,ŚMIEJA,739626425
4863,MAJA,GACIOCH,740673850
4864,KACPER,KRUSZYŃSKI,690993027
4865,ZOFIA,HYTRY,655228958
4866,FRANCISZEK,HAPTAŚ,501726038
4867,LILIANNA,LEWANDOWSKA,697331574
4868,BLANKA,ORZECHOWSKA,891433662
4869,JAKUB,SZCZYGIEŁ,701487967
4870,MAJA,IWANOWSKA,696367648
4871,ZLATAN,ŁUCZKIEWICZ,962206041
4872,DOMINIKA,HAVII,949028614
4873,ZUZANNA,RACHWALIK,799909643
4874,IGA,SZMIT,512216952
4875,BOLESŁAW,CHAMCZYK,964786352
4876,ZLATAN,DAMAK,553100365
4877,ALEKSANDER,TOBIASZ,864044990
4878,OLIWIA,BARTNIK,850040499
4879,GABRIEL,CZUBA,649712559
4880,FRANCISZEK,PORĘBSKI,702658718
4881,LEON,JAKUBOWSKI,492389261
4882,ALEKSANDRA,BELSKA,606633895
4883,JAGNA,BENEDYK,887626990
4884,MAJA,SNIR,509112678
4885,STANISŁAW,PŁOMIŃSKI,586046373
4886,MATYLDA,KIERES,474330032
4887,LENA,WILKOŁEK,544184387
4888,LEON,MATUSZYK,800984959
4889,ANNA,DUSZYŃSKA,871309654
4890,ZLATAN,SKAŁBANIA,499340108
4891,LEON,JANIEC,950022813
4892,VINCENT,MIŚKÓW,688695062
4893,CYPRIAN,BEKALARCZYK,492914193
4894,ANTONI,SZARMACH,974332176
4895,BARTOSZ,IRACKI,821697884
4896,MARCELINA,OBRYCKA,406511753
4897,ZLATAN,KUCHARZYK,822854492
4898,KACPER,ANTHONY,966802605
4899,NADIA,GRACZEWSKA,840350196
4900,NASTAZJA,TOFILSKA,517971780
4901,ALICJA,ZAWADZKA,880924042
4902,LILIANA,ŻEMŁO,715173631
4903,ELŻBIETA,BIELAWA,598174868
4904,MICHALINA,ADAMSKA,736863637
4905,WOJCIECH,ŻAK,862710103
4906,KLARA,WYRĄBKIEWICZ,786648632
4907,ANTONI,FIT,751286682
4908,MICHALINA,WÓJCIK,617586835
4909,KUBA,KAFAR,516135532
4910,MICHALINA,PASTURCZAK,594078426
4911,ANTONI,DZIOBAK,720623565
4912,HELENA,PÓŁGĘSEK,944235948
4913,LAURA,BEDNARCZYK,481321850
4914,GABRIELA,WILCZYŃSKA,841983594
4915,HANNA,VISHNYAKOVA,502054903
4916,FABIAN,MARYNIAK,519035642
4917,ANNA,ROSANKIEWICZ,915802956
4918,ALEKSANDRA,CZERNIEJEWSKA,468642917
4919,MARCELINA,GOSIEWSKA,458663613
4920,TADEUSZ,KLATA,467499767
4921,ZLATAN,KARWOWSKI,886544615
4922,OLIWIER,WIŚNIEWSKI,707673438
4923,SOFIIA,PAWLIKOWSKA,416777015
4924,ZUZANNA,BARWICKA,993251739
4925,IGNACY,RUTKOWSKI,600752185
4926,ALEKSANDRA,FLESZAR,847373885
4927,STANISŁAW,WOŹNIAK,436857909
4928,ALEKSANDRA,KOWALCZYK,497124432
4929,IZABELA,WRZESIŃSKA,843995752
4930,NATALIA,KRZYCZKOWSKA,968667935
4931,ŁUCJA,BORKOWSKA,912828834
4932,JAN,JANEK,561540550
4933,LAURA,KRASICKA,888973599
4934,MARCEL,TAJL,480229620
4935,FRANCISZEK,LICZNERSKI,479764625
4936,DORIAN,POSŁUSZNY,884472449
4937,LENA,BOBER,976915192
4938,WOJCIECH,MYKHAILYCHENKO,699734057
4939,MICHALINA,KROPNIEWSKA,921130407
4940,PIOTR,PUCZYŃSKI,439258966
4941,WOJCIECH,RUDNIK,864495772
4942,DOMINIK,MATUŁA,726576686
4943,FABIAN,ŚWIERGUL,470694315
4944,IZABELA,LAKWA,508437386
4945,AMELIA,WÓJCIK,443222380
4946,AGATA,HAWRYLAK,411212398
4947,KLARA,MICHALSKA,524307327
4948,ZOFIA,BIAŁEK,628626549
4949,ALICJA,WYZIŃSKA,496696651
4950,BARTŁOMIEJ,MORAWSKI,841941937
4951,NATAN,SŁOWIK,402103148
4952,LEO,ŻOŁNOWSKI,950289413
4953,FRANCISZEK,DĄBROWSKI,913803590
4954,JULIANNA,DUŹNIAK,890946132
4955,ANTONI,KOWALAK,942922469
4956,MARTYNA,BINDA,683187979
4957,JULIA,TAŃSKA,865908889
4958,LENA,PERET,611987606
4959,ZLATAN,KUCHNIA,837513444
4960,ZLATAN,KWARTNIK,651225310
4961,EMILIA,MATYJASZCZUK,468796848
4962,JĘDRZEJ,AMSOLIK,981519999
4963,JULIAN,PFITZNER,970202970
4964,ZOFIA,WALUŚ,627860898
4965,ANTONI,KUCHARCZYK,453468146
4966,MAGDALENA,GRABOWSKA,909928008
4967,PIOTR,ZABŁOCKI,510592116
4968,TYMON,PIELAT,473270221
4969,PIOTR,BOCHACZ,636078031
4970,MATEUSZ,ALI,908972483
4971,ANIELA,RYŻ,608862274
4972,ALEKSANDER,ŻYCHLIŃSKI,514825760
4973,ANTONI,JAKUBOWSKI,416028323
4974,IGNACY,WESOŁOWSKI,834435880
4975,ALEKSANDER,MANIOWCZAK,435891456
4976,JADWIGA,SAŁAPA,771283531
4977,LAURA,WOJCIESZAK,926999627
4978,ALAN,SMORAWIŃSKI,482986217
4979,NIKODEM,LASEK,859917643
4980,MARINA,BABIARZ,637896920
4981,LEON,HAMERSKI,772414275
4982,WIKTORIA,SOBOLEWSKA,574302993
4983,FRANCISZEK,CZAPLA,966164682
4984,MIŁOSZ,FILIPOWSKI,455842923
4985,MAKSYMILIAN,BONDEL,755915909
4986,DOROTA,ZAIK,793580864
4987,KAJETAN,BOROWY,702319259
4988,MILENA,LEWANDOWSKA,913150360
4989,DOMINIK,ORZŁOWSKI,425160422
4990,WERONIKA,KLEMENTOWICZ,739800999
4991,ANTONI,PISANKO,464894420
4992,TOMASZ,KULESZA,731235029
4993,KRZYSZTOF,OMIELJANIUK,979722958
4994,JAKUB,STANKIEWICZ,579108158
4995,STANISŁAW,GAŁUSZCZYŃSKI,732764547
4996,IZABELA,KOZAK,812568346
4997,OLIWIA,SZOTA,413370586
4998,ZOFIA,GÓRECKA,525775575
4999,ZOE,BOGACKA,876849369
5000,IGOR,ADAMCZYK,821314062
5001,PATRYCJA,KARENDYS,541184381
5002,ZLATAN,GUTMAŃSKI,416195861
5003,NATAN,MICHALSKI,756537412
5004,SONIA,DYBAŚ,764940074
5005,IGA,ZUBER,532323413
5006,LAURA,DĘBEK,984722328
5007,KACPER,KLAPPAUF,603428106
5008,LILIANNA,ŻUKOWSKA,724675133
5009,ANTONI,HANKUS,710485165
5010,ZUZANNA,STEFANEK,990300663
5011,ANTONI,STANISZEWSKI,717672352
5012,ALEKSANDER,ZAREMBA,707741330
5013,ZUZANNA,KAMIŃSKA,443401055
5014,PIOTR,NOWOSADKO,908073175
5015,ADRIAN,SZKOPIAK,751583343
5016,TYMON,RACIBORSKI,586928559
5017,NIKODEM,CHWOJKO,677438418
5018,EMILIA,WHITEHEAD,487633049
5019,DAMIAN,MATYJASZCZYK,882947005
5020,LILIANA,HERNAS,862101177
5021,MICHAŁ,FOJUT,841885899
5022,ALAN,KUŹMA,438092020
5023,ZUZANNA,PLUTA,919819861
5024,SZYMON,BOJARSKI,878309763
5025,ZUZANNA,ZAJKOWSKA,945235439
5026,LILIANA,WODZYŃSKA,686683677
5027,STANISŁAW,OLEWSKI,905743798
5028,FILIP,STRZAŁKOWSKI,920504349
5029,POLA,TYRAŁA,686902932
5030,JULIA,MARCINKOWSKA,474793362
5031,AGATA,SPŁAWSKA,630118834
5032,MIKOŁAJ,HERBUT,435442709
5033,SZYMON,JAKUBOWSKI,745809996
5034,ANTONI,SZMYT,970005363
5035,ADAM,ZWOLAK,470266983
5036,HENRYK,POKLĘKOWSKI,551817236
5037,JAN,RUMIŃSKI,502889046
5038,ANTONI,ZALEWSKI,645099593
5039,BARTOSZ,KOBYŁKA,733850707
5040,JULIA,NOWAK,992946812
5041,ANNA,OLSZOK,748616024
5042,STANISŁAW,MALINOWSKI,728782666
5043,JULIAN,GÓRKIEWICZ,890974815
5044,IGA,KRAWCZAK,442048970
5045,NIKODEM,GIERADA,872791168
5046,ZOFIA,KRZYSIK,640327389
5047,PIOTR,WIECZORKIEWICZ,580518749
5048,ANTONI,PRAŻANOWSKI,735660455
5049,OLIWIA,STUKIN,896035125
5050,EMIL,WIĘCEK,673205778
5051,IDA,DZIEWULAK,960805123
5052,OLIWIER,REJMAN,979541855
5053,HELENA,WOJNO,476978381
5054,MICHAŁ,ZBIEG,844197632
5055,WIKTOR,OCHMANN,746667134
5056,FRANCISZEK,NESTSIARUK,804686926
5057,HELENA,MICHAŁKIEWICZ,696559459
5058,BORYS,FRYC,421787752
5059,KAZIMIERZ,KRUŻOŁEK,687166374
5060,ALICJA,TABAKA,460893114
5061,WOJCIECH,ADAMONIS,829524618
5062,HANNA,KOŁODZIEJCZYK,487307237
5063,SZYMON,ORZYŁOWSKI,540410512
5064,TYMOTEUSZ,NAWROCKI,689709411
5065,ANTONI,SZAMBURSKI,429142923
5066,IGOR,CHRZAN,468146830
5067,RAFAŁ,DUBLAS,550957024
5068,WIKTOR,KORBA,792273078
5069,HENRYK,SOSNOWSKI,511382519
5070,CEZARY,CIEŚLIKOWSKI,941230966
5071,KLARA,BARCZYK,691294060
5072,LIDIA,PODSTAWKA,745441748
5073,JULIA,MAĆKOWSKA,523393705
5074,MARTYNA,BEDNARZ,575543436
5075,MAJA,TYLOCH,967566369
5076,LEON,WAŁACHOWSKI,459887064
5077,ALICJA,PATEK,708463210
5078,SZYMON,NAWROT,706358313
5079,LEON,KOMALA,756333909
5080,ADRIAN,OSSOLIŃSKI,930130494
5081,WIKTOR,OŚCIŁOWSKI,773617486
5082,LENA,PAJĄK,426842680
5083,ALEKSANDER,KRĘCICHWOST,769492959
5084,MAJA,BURAS,961426199
5085,HENRYK,PAZYRSKI,818192483
5086,ALEKSANDER,GRUDZIŃSKI,614233825
5087,ZLATAN,CZERWIEŃSKI,500744681
5088,JAKUB,LINIARSKI,950869087
5089,ANNA,MOCK,877164870
5090,MIESZKO,KUŚ,721535807
5091,GRZEGORZ,ELSNER,737795227
5092,IGOR,MACHUL,797669621
5093,KLARA,ŚWIDERSKA,711661807
5094,SEBASTIAN,NOWAK,597704567
5095,MARCEL,SZUMLAS,955713546
5096,WOJCIECH,TENUS,539479542
5097,PAULINA,KACZMAR,922503070
5098,LAURA,FLORCZAK,987502192
5099,MIKOŁAJ,WALICKI,417177198
5100,GABRIEL,MIKULSKI,553360544
5101,ANNA,SZYSZKA,776103202
5102,ZLATAN,ANDROSIUK,552503704
5103,TYMON,KINALSKI,495812577
5104,BARTOSZ,CUGLEWSKI,861643060
5105,JAKUB,DUDA,834950234
5106,NINA,BRASZAK,529699709
5107,FILIP,MYSTKOWSKI,946659241
5108,KAZIMIERZ,DALKOWSKI,417660732
5109,AGATA,TWARDOWSKA,878767733
5110,JULIA,TYMOFIEIEVA,921820331
5111,ANNA,SZARY,854419935
5112,OLGA,KOVÁCS,578988977
5113,WIKTORIA,SZCZEPUREK,542183391
5114,MAJA,ŁASKAWA,579475099
5115,OLGA,BŁUDZIEŃ,519019614
5116,ZOFIA,MAZIERSKA,470231393
5117,JAN,JACKOWSKI,541381718
5118,ADRIANNA,DANIELSKA,735026519
5119,EMILIA,URBANEK,718991237
5120,ALICJA,FEDOROVYCH,858191165
5121,ALICJA,MICHALAK,427270424
5122,ANTONI,GADOMSKI,405993797
5123,ŁUCJA,STANCELEWSKA,954724200
5124,JAKUB,BUZON,490073886
5125,OLIWIER,SZAJEWSKI,668302343
5126,WOJCIECH,WSZOŁEK,783548366
5127,FRANCISZEK,ALESIK,829328809
5128,LEONARD,KRASUCKI,579890771
5129,IWO,BIELECKI,677023926
5130,EWA,FERENTS,855180525
5131,IGOR,OWCZARZAK,839532512
5132,HELENA,JANIK,869475343
5133,AMELIA,CZAJKA,667539560
5134,KAJA,ANTKIEWICZ,606292746
5135,WOJCIECH,WEREDA,866462998
5136,ANNA,MODLIŃSKA,850581718
5137,KACPER,GEBAUER,659033893
5138,LILIANNA,PALBOW,728832626
5139,TADEUSZ,KAKIETEK,419685740
5140,JAROSŁAW,BAKALARCZYK,663246504
5141,STANISŁAW,RADECKI,573229159
5142,OSKAR,SEWEL,523990128
5143,GAJA,WŁODARCZYK,795544228
5144,FILIP,FISZKA BORZYSZKOWSKI,617241952
5145,HANNA,STANISZEWSKA,454654579
5146,OLAF,KLECHA,601501373
5147,RYSZARD,ANIOŁ,907872980
5148,SZYMON,SIEPIELSKI,935482454
5149,MARIKA,KONOPKA,654871592
5150,POLA,KUCHARSKA,751596329
5151,OLIWIA,DZIADUŚ,574813152
5152,BRUNO,SOŁTYSEK,514086205
5153,ALICJA,STASIAK,865057616
5154,AMELIA,GĄSIOR,949701335
5155,NIKODEM,PLICHTA,673739296
5156,AMADEA,ZIĘBA,847612835
5157,ANASTAZJA,KOPACZ,682943967
5158,ANTONI,SZEWCZAK,434053468
5159,ŁUCJA,WITAS,869506112
5160,ZLATAN,ŁUKASZEWSKI,837224020
5161,SARA,KOMARNICKA,615657039
5162,FILIP,KURZAŃSKI,924546744
5163,WITOLD,HUDZIŃSKI,734095196
5164,MAJA,HILSZER,538796572
5165,ŁUCJA,RUDYK,792824386
5166,HANNA,ZMYSŁOWSKA,839957058
5167,LILIANA,ZAIKOVSKA,654140778
5168,MARTYNA,CHOŁODECKA,841760925
5169,HANNA,ISKRZAK,906527341
5170,KRZYSZTOF,JAKUTIN,714554672
5171,POLA,WŁOSIŃSKA,527468466
5172,HUBERT,SOWA,470435352
5173,LARA,TYMIŃSKA,437542005
5174,JAN,LIER,982535558
5175,ALEKSANDER,ZACNY,439455145
5176,PIOTR,PRADELSKI,859796062
5177,TYMOTEUSZ,WASILEWSKI,633589867
5178,ZOFIA,CICHY,670712689
5179,LILIANNA,KACZMARCZYK-JUREK,763778870
5180,LAURA,PULKA,997505791
5181,KUBA,TRZECIAK,646195351
5182,KALINA,MATUK,867958040
5183,SZYMON,SOSNOWSKI,428127636
5184,LEON,WÓJCIK,815747026
5185,PAWEŁ,ZATORSKI,458561192
5186,FRANCISZEK,JÓZEFOWICZ,720330535
5187,MACIEJ,MAZUR,712383230
5188,WIKTOR,BRULIŃSKI,412166270
5189,LIVIA,BRZOZOWSKA,940061701
5190,WIKTOR,WITKOWSKI,554911586
5191,ALEKSANDRA,PODZIEWSKA,486332982
5192,BLANKA,ZIEMBA,513093253
5193,ZOFIA,DOMINIK,415533682
5194,HANNA,CHMIELEWSKA,815194887
5195,FILIP,KUJAWA,778980113
5196,AMELIA,GRZESIEK,715406122
5197,IDA,RADOSZ,628849269
5198,ZUZANNA,DOBERSZTYN,791467064
5199,ANTONI,ROSTAŃSKI,924388053
5200,ALEKSANDER,KOZIK,452265286
5201,ANASTASIIA,BEKER,654581694
5202,JAN,OSTASZEWSKI,511352889
5203,WOJCIECH,CZERWIŃSKI,720443818
5204,FRANCISZEK,KOWALEWSKI,725654595
5205,NELA,ŁOPATA,858326766
5206,MICHALINA,PELC,440901598
5207,MAKAR,ANDRZEJEWSKI,744582291
5208,ZAKHAR,OSTROPOLSKI,648254727
5209,KLARA,ANDERS,898999014
5210,IGA,PIEC,902840880
5211,KAROLINA,SLON,627918555
5212,MICHAŁ,JABŁOŃSKI,589229388
5213,APOLONIA,PASEK,570997750
5214,ALICJA,ŁOBODA,922668950
5215,MAJA,WALASZEK,678885266
5216,ALEKSANDER,ŚLIWOWSKI,964487825
5217,ANTONI,SKLORZ,613047747
5218,STANISŁAW,ŻURAWICKI,548325303
5219,BORYS,JÓZEFIAK,633947630
5220,MARIA,MACEK,711588905
5221,KAZIMIERZ,BIELAWSKI,683476721
5222,KSENIA,SZYMAŃSKA,639512236
5223,NORBERT,KOWALKIEWICZ,466625496
5224,MARCEL,ZIEMIACKI,868410236
5225,JAGODA,FANSLAU,414223938
5226,HANNA,KUDRA,691687389
5227,STANISŁAW,KOZŁOWIEC,488118063
5228,LENA,BEGIERSKA,951694081
5229,ALEKSANDER,RATAJCZYK,591549770
5230,DIANA,LIS,429477954
5231,LILIANA,SARNECKA,808910497
5232,JULIAN,BIŃCZYK,642560090
5233,MACIEJ,GIERCZAK,492092924
5234,MARCELINA,ZYCHOWSKA,877062823
5235,HENRYK,AMBROLEWICZ,717127505
5236,OLIWIER,STAROŃ,776309545
5237,KUBA,GÓRECKI,541331166
5238,ZUZANNA,KUŹNIAR,646600564
5239,KLARA,DĘBICKA,721369510
5240,ADAM,KOTELNICKI,436674909
5241,PATRYK,KWIATKOWSKI,437542026
5242,LARA,FOK,623858324
5243,GNIEWKO,JAWORSKI,859760441
5244,WIKTOR,KRASUCKI,913365790
5245,ANIELA,KORYTEK,692095657
5246,SZYMON,ROGALA,552513213
5247,MICHAŁ,WIŚNIEWSKI,676213502
5248,MIŁOSZ,KOLCZYŃSKI,725156817
5249,RITA,NOSTKIEWICZ,575456132
5250,JULIAN,MASIAREK,976030893
5251,FRANCISZEK,WARACZEWSKI,765713807
5252,TYMOTEUSZ,KUDLIK,751725718
5253,NIKODEM,KOCUR,416843040
5254,OLIWIA,SZUFNARA,435252922
5255,EMANUEL,ARENDARCZYK,717075995
5256,AMELIA,WIŚNIEWSKA,407669731
5257,MICHAŁ,SZPAKOWSKI,568340268
5258,OLIWIA,PRZEMYSKA,427908258
5259,MIŁOSZ,KULA,861153101
5260,ADRIAN,ŚWIĘS,993343973
5261,FRANCISZEK,CHAREWICZ,871937555
5262,FRANCISZEK,KUREK,897438685
5263,LENA,NARTONOWICZ,535644715
5264,ANTONI,KILIÇ,441762410
5265,MAREK,ANTONKIEWICZ,777962049
5266,MICHAŁ,BARNUŚ,560943649
5267,ROBERT,PŁOŃSKI,424617507
5268,TYMOTEUSZ,STASZEWSKI,587373519
5269,WOJCIECH,KWAŚNICKI,647454368
5270,MARIA,GUENTHER,464698188
5271,EMIL,MROZIŃSKI,487449202
5272,FRANCISZEK,JEZIORSKI,704334705
5273,CEZARY,WÓJTOWICZ,629392807
5274,JAKUB,KALEMBA,915641814
5275,ANTONI,FIDYTEK,662032127
5276,ANTONI,BRELAK,459424733
5277,MARIANNA,GŁODEK,723562915
5278,IGA,JURZAK,628164912
5279,MIKOŁAJ,KRZYSIEK,742914052
5280,LILIA,BARTYLA,590879674
5281,TYMON,ANIOŁ,641502112
5282,FILIP,TOMCZYK,922382251
5283,BARTOSZ,WOJCIECHOWSKI,724941555
5284,POLA,BISTROŃ,872914423
5285,ANNA,NOWAK,786938191
5286,ARKADIUSZ,BANACH,933969776
5287,JAKUB,OSZKINIS,848224850
5288,IGOR,ZAWADZKI,567428822
5289,JULIAN,GOPON,849007807
5290,DIANA,KOWALEWSKA,520158229
5291,BLANKA,IWAN,411939166
5292,MIŁOSZ,CHMIELEWSKI,949159624
5293,MIKOŁAJ,RYBAŁTOWSKI,886162467
5294,MILAN,BARANOWSKI,607384565
5295,WOJCIECH,MIKOŁAJCZYK,435351434
5296,ARTUR,OTRZĄSEK,529203432
5297,ERYK,WNUK,417077901
5298,JAN,BRZOZOWSKI,503652430
5299,WANDA,BRUKHOVSKA,457433938
5300,JULIA,SOBSTYL,530054499
5301,ANTONI,MAKLES,654107807
5302,PAWEŁ,SARBAK,727630474
5303,IGA,DRUĆ,404445463
5304,ZOFIA,PODRUCZNA,910290035
5305,HELENA,WOŹNIAK,569182661
5306,ZUZANNA,ADAMCZAK,567611814
5307,FILIP,ŚWIERCZ,766503865
5308,ALICJA,ŻUGAJ,493564835
5309,ADAM,WILMAN,784922670
5310,ANTONI,STACHOWICZ,991952761
5311,ADAM,JASIECKI,953439419
5312,WIKTORIA,WITKIEWICZ,578272519
5313,BRUNO,MANIA,735701439
5314,GABRIELA,MIKOŁAJCZYK,444263307
5315,MIKOŁAJ,MARKOCKI,715452256
5316,NELA,GEBEL,561732190
5317,EMILIA,ZIĘTEK,765157685
5318,MAJA,LISZKA,691246739
5319,IGNACY,BOROWSKI,699566671
5320,WIKTOR,BLICHARZ,495953597
5321,IGA,ŻYHALUK,400979921
5322,LENA,AMBROCHOWICZ,414181074
5323,ELŻBIETA,BĄK,760061770
5324,LENA,TSYKUN,838118280
5325,WERONIKA,DZIAMSKA,619558059
5326,FRANCISZEK,LESZCZYŃSKI,974367164
5327,JAN,WILK,911518370
5328,MELANIA,ZIELEZIŃSKA,650534993
5329,ALEKSANDRA,GAWLIK,774224565
5330,TAMARA,ŁOCHOWSKA,833095836
5331,KAJETAN,KYCKO,961868617
5332,PAWEŁ,CZARKOWSKI,842116976
5333,MIA,ŁATA,812394984
5334,KACPER,PRZEWOŹNIK,455907051
5335,LEON,WALCZAK,477780245
5336,ALEKSANDER,KONACH,664734536
5337,KONSTANTY,MISZTAL,790490170
5338,OLIWIA,RUDŹ,601044295
5339,ZLATAN,SOCHA,744708737
5340,EWA,BORKOWSKA,568123732
5341,SARA,SZCZEPAŃSKA,657328033
5342,MIŁOSZ,BANNY,985859833
5343,ALEKSANDRA,BEZUSZKO,501197328
5344,MICHALINA,SIEWIOREK,713155535
5345,OLAF,GŁUCHY,566606089
5346,DAVID,MARCINIAK,854075604
5347,NINA,ŚWIĄTEK,869602149
5348,NIKOLA,SAWICKA,990046875
5349,MARCELINA,GRAŚ,954051558
5350,ALEKSANDRA,TOMALSKA,962567000
5351,IGNACY,BABIJ,880989342
5352,FLORIAN,CZEPIL,747890022
5353,TOMASZ,TOHL,417125644
5354,TYMON,RYBAK,403313760
5355,JAGODA,STANKIEWICZ,674797475
5356,KAJETAN,WÓJCIK,426309668
5357,MARCEL,STANISZEWSKI,927998936
5358,ANTONI,BEDNAREK,659443941
5359,MATEUSZ,MARSZAŁEK,694476757
5360,ALBERT,KAWĘCKI,515542700
5361,SEBASTIAN,BARYŁA,685609451
5362,BŁAŻEJ,DĄBROWSKI,532402470
5363,MIKOŁAJ,BARTOCHOWSKI,718306974
5364,ZLATAN,PROKOPIAK,977707015
5365,NIKODEM,JUSZCZAK,787661010
5366,ARTUR,STEPANIUK,563045292
5367,IGNACY,ŚLIWIŃSKI,579528870
5368,HANNA,KOSS,769084923
5369,BERNARD,PARUSZEWSKI,448402641
5370,BRUNON,KALUSZKA,412825191
5371,LENA,CYBULSKI,989182304
5372,WOJCIECH,KOWALCZYK,714280930
5373,IGA,GOŁĘBIOWSKA,578913868
5374,SZYMON,TRUŚ,498609466
5375,OLGA,KRAUCHANKA,807574500
5376,ZLATAN,POKRZYWNICKI,410784537
5377,WIKTOR,MIKOŁAJCZYK,463287953
5378,WERONIKA,KACZMAREK,658008315
5379,IRENA,MUSIAK,903782974
5380,JULIA,CZARNECKA,877698351
5381,JEREMI,SZOTKIEWICZ,902986810
5382,KORNELIUSZ,KAROŃ,997285771
5383,NATALIA,STROJEK,412280802
5384,MIŁOSZ,MICHALAK,418250284
5385,ADAM,CHUDASZEK,768542097
5386,MARCIN,PAWŁOWSKI,666713386
5387,FRANCISZEK,TRZASKA,575038099
5388,POLA,ZAJĄC,409374322
5389,FILIP,MICHAŁOWSKI,754720032
5390,LEON,KĘPIŃSKI,740496035
5391,NINA,KOCHINA,428470410
5392,MACIEJ,BAŁDYS,559206251
5393,JULIA,NIEROBIŚ,799857039
5394,ALEKSANDRA,SULEWSKA,661688744
5395,ZUZANNA,NOCOŃ,416949481
5396,DAWID,KUPCZAK,628498390
5397,KAROLINA,SOBCZYK,776590153
5398,ANASTAZJA,KULPA,864302593
